id,alias,name,image_url,url,price,phone,display_phone,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address,categories,category_0,category_1,category_2,pickup,delivery
Bzprbnm51unkJqh9xtlQ7g,abyssinia-ethiopian-restaurant-new-york,Abyssinia Ethiopian Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/YgNd2ohucOpsCTG9VJ3R8w/o.jpg,https://www.yelp.com/biz/abyssinia-ethiopian-restaurant-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122812673,(212) 281-2673,40.8158229565315,-73.9458632469177,268 W 135th St,,,New York,10030,US,NY,"268 W 135th St New York, NY 10030",Ethiopian,Ethiopian,,,False,False
Dx5TWQbJb7sRr7BRCz40xg,africa-kine-restaurant-new-york-2,Africa Kine Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/O8bT14HYL_7kJFb5-COrXg/o.jpg,https://www.yelp.com/biz/africa-kine-restaurant-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12126669400,(212) 666-9400,40.814182048761,-73.9441996673648,2267 7th Ave,,,New York,10027,US,NY,"2267 7th Ave New York, NY 10027",African,African,,,True,True
Fl2z1edJw3MONc9rERWRMg,b2-harlem-new-york,B2 Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/jvUikmO_r3G0HRUznGIKWw/o.jpg,https://www.yelp.com/biz/b2-harlem-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122802248,(212) 280-2248,40.80613,-73.95317,271 W 119th St,,,New York,10026,US,NY,"271 W 119th St New York, NY 10026","Seafood, Wine Bars, Breakfast & Brunch",Seafood,Wine Bars,Breakfast & Brunch,False,False
8G6H30Krmj8-OHs6hZfT1g,belle-harlem-new-york,Belle Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/qZYzB29vxR6KNGXGnLEe4Q/o.jpg,https://www.yelp.com/biz/belle-harlem-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$$,+13478194076,(347) 819-4076,40.8173,-73.94171,2363 Adam Clayton Powell Blvd,,,New York,10030,US,NY,"2363 Adam Clayton Powell Blvd New York, NY 10030","American (New), Southern, Comfort Food",American (New),Southern,Comfort Food,False,False
2tTUnW5filzR3YG-G7rZ0w,benyam-cuisine-new-york,Benyam Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/W5C0XTdRKgiq_3ZEa-RMFw/o.jpg,https://www.yelp.com/biz/benyam-cuisine-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12125107353,(212) 510-7353,40.82522,-73.94058,2795 Frederick Douglas Blvd,,,New York,10039,US,NY,"2795 Frederick Douglas Blvd New York, NY 10039",Ethiopian,Ethiopian,,,False,True
Z-hDHjP4Eza6BA4G97tzVA,blvd-bistro-new-york,BLVD Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/QCZQZlIsd22Lmq3rnuvmCw/o.jpg,https://www.yelp.com/biz/blvd-bistro-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12126786200,(212) 678-6200,40.80438,-73.9558,2149 Frederick Douglass Blvd,,,New York,10026,US,NY,"2149 Frederick Douglass Blvd New York, NY 10026","American (Traditional), Soul Food, Breakfast & Brunch",American (Traditional),Soul Food,Breakfast & Brunch,True,True
kEswi0_V_bhJJwTCspOwxg,caribbean-starr-restaurant-new-york,Caribbean Starr Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/39fHjsmqJWeQ4nNm1vCxzg/o.jpg,https://www.yelp.com/biz/caribbean-starr-restaurant-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+19172617668,(917) 261-7668,40.8071360749804,-73.9456482098171,280 Malcolm X Blvd,,,New York,10027,US,NY,"280 Malcolm X Blvd New York, NY 10027",Caribbean,Caribbean,,,False,False
nnfJgt5uw7f-tx5HT09Bkw,charles-pan-fried-chicken-new-york-2,Charles Pan Fried Chicken,https://s3-media2.fl.yelpcdn.com/bphoto/JyDZAWkmqy_OJWIY33L7qA/o.jpg,https://www.yelp.com/biz/charles-pan-fried-chicken-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122811800,(212) 281-1800,40.8146146267905,-73.9482675120234,2461 Frederick Douglass Blvd,,,New York,10027,US,NY,"2461 Frederick Douglass Blvd New York, NY 10027","Southern, Chicken Shop, Soul Food",Southern,Chicken Shop,Soul Food,False,False
WIyAh1HFoxzvK70mgJUiig,chez-alain-new-york,Chez Alain,https://s3-media1.fl.yelpcdn.com/bphoto/DLl8WPCvs-P2oztPGhavQg/o.jpg,https://www.yelp.com/biz/chez-alain-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12126787600,(212) 678-7600,40.8072815808126,-73.9497717093277,2046 Adam Clayton Powell Jr Blvd,,,New York,10027,US,NY,"2046 Adam Clayton Powell Jr Blvd New York, NY 10027",Senegalese,Senegalese,,,False,False
YRfDdBgWS4T80oJfKmVThA,chocolat-restaurant-and-bar-new-york-3,Chocolat Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/NbnLWvwIDfiyqVLnDfxrvw/o.jpg,https://www.yelp.com/biz/chocolat-restaurant-and-bar-new-york-3?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122224545,(212) 222-4545,40.8069256,-73.9539472,2223 Frederick Douglass Blvd,,,New York,10026,US,NY,"2223 Frederick Douglass Blvd New York, NY 10026","American (New), Lounges, Comfort Food",American (New),Lounges,Comfort Food,True,True
tsiC3VpO-hZEb98Qk3p-DQ,amy-ruths-new-york,Amy Ruth's,https://s3-media2.fl.yelpcdn.com/bphoto/aX-TMDOSS2vO-0L47FoZ0Q/o.jpg,https://www.yelp.com/biz/amy-ruths-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122808779,(212) 280-8779,40.80248,-73.95038,113 W 116th St,,,New York,10026,US,NY,"113 W 116th St New York, NY 10026","Southern, Soul Food",Southern,Soul Food,,True,True
hnqo9r10LQLzDynaqmFnhw,cove-lounge-new-york,Cove Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/YNPrLF92e_MyvWRoqTDEUA/o.jpg,https://www.yelp.com/biz/cove-lounge-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122225708,(212) 222-5708,40.80877,-73.94509,325 Lenox Ave,,,New York,10027,US,NY,"325 Lenox Ave New York, NY 10027","Lounges, Cocktail Bars",Lounges,Cocktail Bars,,False,False
UILT56veNs63NASF3dGRKA,fieldtrip-new-york-2,Fieldtrip,https://s3-media2.fl.yelpcdn.com/bphoto/L6EmVNXRYHihL4_OIE813Q/o.jpg,https://www.yelp.com/biz/fieldtrip-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+19176393919,(917) 639-3919,40.80165,-73.95029,109 Malcolm X Blvd,,,New York,10026,US,NY,"109 Malcolm X Blvd New York, NY 10026",American (New),American (New),,,True,True
ueVSTErmXbqtN1glQd5p5A,greedy-pot-new-york,Greedy Pot,https://s3-media3.fl.yelpcdn.com/bphoto/Tt1dWRZSxK6ZGisZGCBPlQ/o.jpg,https://www.yelp.com/biz/greedy-pot-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,+19176757676,(917) 675-7676,40.80417,-73.95216,1944 7th Ave,,,New York,10026,US,NY,"1944 7th Ave New York, NY 10026","Caribbean, Southern, Barbeque",Caribbean,Southern,Barbeque,False,True
QzZlCAp7Qp7nBP7kRuGuNg,harlem-hops-new-york-2,Harlem Hops,https://s3-media3.fl.yelpcdn.com/bphoto/6AmF33DK3pNEc-Wl4K6roA/o.jpg,https://www.yelp.com/biz/harlem-hops-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16469983444,(646) 998-3444,40.81444,-73.9448,2268 Adam Clayton Powell Jr Blvd,,,New York,10030,US,NY,"2268 Adam Clayton Powell Jr Blvd New York, NY 10030","Beer Bar, Pretzels",Beer Bar,Pretzels,,False,False
UYd4rGKcun6Y4ntepNbyjQ,harlem-seafood-soul-new-york,Harlem Seafood Soul,https://s3-media2.fl.yelpcdn.com/bphoto/enJ2_gAHpKCpJZ72de6KJg/o.jpg,https://www.yelp.com/biz/harlem-seafood-soul-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16465338518,(646) 533-8518,40.8091006137952,-73.9488098960828,125TH And 7th Ave,,,New York,10027,US,NY,"125TH And 7th Ave New York, NY 10027","Seafood, Food Trucks, Soul Food",Seafood,Food Trucks,Soul Food,False,False
opyY8Zk2RqiwLu9SzkQXJA,harlem-shake-new-york,Harlem Shake,https://s3-media3.fl.yelpcdn.com/bphoto/vfGNCxuSBuIKcilO3P94Hg/o.jpg,https://www.yelp.com/biz/harlem-shake-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122228300,(212) 222-8300,40.8070988060148,-73.9464158056276,100 W 124th St,,,New York,10027,US,NY,"100 W 124th St New York, NY 10027","Burgers, American (Traditional), Breakfast & Brunch",Burgers,American (Traditional),Breakfast & Brunch,True,True
NQbh8zKPqILV6WeYSOM-yQ,makana-hawaiian-and-japanese-bbq-new-york,Makana Hawaiian & Japanese BBQ,https://s3-media1.fl.yelpcdn.com/bphoto/uTm2ljVaLMRBldwYrute4w/o.jpg,https://www.yelp.com/biz/makana-hawaiian-and-japanese-bbq-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12129963534,(212) 996-3534,40.79568,-73.93599,2245 1st Ave,,,New York,10029,US,NY,"2245 1st Ave New York, NY 10029","Barbeque, Japanese, Hawaiian",Barbeque,Japanese,Hawaiian,True,True
04NdwZnSFH3FXFBtwCrrAg,home-sweet-harlem-new-york,Home Sweet Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/Dp-i2ZVxE14ileRjmFFHTw/o.jpg,https://www.yelp.com/biz/home-sweet-harlem-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12129269616,(212) 926-9616,40.819415,-73.952256,1528 Amsterdam Ave,,,New York,10031,US,NY,"1528 Amsterdam Ave New York, NY 10031","Breakfast & Brunch, American (New), Venues & Event Spaces",Breakfast & Brunch,American (New),Venues & Event Spaces,True,True
rMhPj7Avw46g0nnyTiNKNg,island-bites-new-york-2,Island Bites,https://s3-media1.fl.yelpcdn.com/bphoto/wBts3yCQZGWk4QFSSvwyrw/o.jpg,https://www.yelp.com/biz/island-bites-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,+16468508855,(646) 850-8855,40.79117,-73.93916,2107 1st Ave,,,New York,10029,US,NY,"2107 1st Ave New York, NY 10029",Caribbean,Caribbean,,,True,True
naI718vRrMwqr42Ar90TgQ,king-barka-new-york,King Barka,https://s3-media2.fl.yelpcdn.com/bphoto/s5yTr1bhygG1zOzkmJM1QA/o.jpg,https://www.yelp.com/biz/king-barka-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16469520394,(646) 952-0394,40.8167957956894,-73.9468355476856,301 W 135th St,,,New York,10030,US,NY,"301 W 135th St New York, NY 10030","Caribbean, American (New)",Caribbean,American (New),,True,True
YNgBR2pGWmMZAYFQbByODA,lee-lees-baked-goods-new-york,Lee Lee's Baked Goods,https://s3-media3.fl.yelpcdn.com/bphoto/QO3_fDPudaKZOBqAqrolHg/o.jpg,https://www.yelp.com/biz/lee-lees-baked-goods-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$,+19174936633,(917) 493-6633,40.8057,-73.95408,283 W 118th St,,,New York,10026,US,NY,"283 W 118th St New York, NY 10026","Bakeries, Desserts",Bakeries,Desserts,,True,True
8c3UnmA-8Qg3WYVRQDi2Wg,lighthouse-fish-market-and-restaurant-new-york-6,Lighthouse Fish Market & Restaurant,https://s3-media4.fl.yelpcdn.com/bphoto/kWYtSOxiTAG5lf7h5lS0zg/o.jpg,https://www.yelp.com/biz/lighthouse-fish-market-and-restaurant-new-york-6?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122032241,(212) 203-2241,40.81434,-73.94854,2451 Frederick Douglass Blvd,,,New York,10027,US,NY,"2451 Frederick Douglass Blvd New York, NY 10027","Chicken Wings, Seafood, Soul Food",Chicken Wings,Seafood,Soul Food,True,True
DI5A-3PzqAHqh5ynp8yebw,lloyds-carrot-cake-new-york-2,Lloyd's Carrot Cake,https://s3-media1.fl.yelpcdn.com/bphoto/h54vWbB7LjyZr7BWlNLklg/o.jpg,https://www.yelp.com/biz/lloyds-carrot-cake-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$,+12128319156,(212) 831-9156,40.787951,-73.949234,1553 Lexington Ave,,,New York,10029,US,NY,"1553 Lexington Ave New York, NY 10029",Bakeries,Bakeries,,,True,True
XOnspIaW6mYVmrvgqOaYSQ,lolos-seafood-shack-new-york,Lolo's Seafood Shack,https://s3-media2.fl.yelpcdn.com/bphoto/rD6VskdfpjsNa72AFrHDIg/o.jpg,https://www.yelp.com/biz/lolos-seafood-shack-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16466493356,(646) 649-3356,40.80486,-73.95567,303 W 116th St,,,New York,10026,US,NY,"303 W 116th St New York, NY 10026","Seafood, Bars",Seafood,Bars,,True,True
aYS8PnNfRHeJI-vIR6L9vA,make-my-fish-new-york-2,Make My Fish,https://s3-media3.fl.yelpcdn.com/bphoto/x4t2ifjDXr_05BdkuFmXOA/o.jpg,https://www.yelp.com/biz/make-my-fish-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,,,40.80247,-73.95113,120 W 116th St,,,New York,10026,US,NY,"120 W 116th St New York, NY 10026","Fish & Chips, Desserts, Seafood",Fish & Chips,Desserts,Seafood,False,False
5LqclCP-RTj61-5QNo0jZw,maison-harlem-new-york,Maison Harlem,https://s3-media3.fl.yelpcdn.com/bphoto/XXhyRLLlNcV10-VnGQEysg/o.jpg,https://www.yelp.com/biz/maison-harlem-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122229224,(212) 222-9224,40.8121862892803,-73.9516100875101,341 St Nicholas Ave,,,New York,10027,US,NY,"341 St Nicholas Ave New York, NY 10027","French, Bars, Seafood",French,Bars,Seafood,True,True
4rWJGwb3rjDoZHA0AECa5A,melbas-new-york,Melba's,https://s3-media2.fl.yelpcdn.com/bphoto/-Osj3DK7Geyvx23aFhwXfQ/o.jpg,https://www.yelp.com/biz/melbas-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12128647777,(212) 864-7777,40.8031468838453,-73.9565069228411,300 W 114th St,,,New York,10026,US,NY,"300 W 114th St New York, NY 10026","Southern, American (Traditional), Soul Food",Southern,American (Traditional),Soul Food,True,True
4GYc1Ld8r4rGQJKz_Qp07A,miss-mamies-spoonbread-too-new-york,Miss Mamie's Spoonbread Too,https://s3-media2.fl.yelpcdn.com/bphoto/gJ0rNSRHeFEFkk51snSrhg/o.jpg,https://www.yelp.com/biz/miss-mamies-spoonbread-too-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12128656744,(212) 865-6744,40.801462,-73.960859,366 W 110th St,,,New York,10025,US,NY,"366 W 110th St New York, NY 10025","Southern, Barbeque, Soul Food",Southern,Barbeque,Soul Food,True,True
nQYKMwtyTQoQb-2p5ktLug,oasis-jimma-juice-bar-new-york,Oasis Jimma Juice Bar,https://s3-media3.fl.yelpcdn.com/bphoto/2wUna2mOlKDxU_-yXefPHA/o.jpg,https://www.yelp.com/biz/oasis-jimma-juice-bar-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$,+16465900685,(646) 590-0685,40.81495,-73.95916,3163 Broadway,,,New York,10027,US,NY,"3163 Broadway New York, NY 10027",Juice Bars & Smoothies,Juice Bars & Smoothies,,,True,False
p0hkHX70HUbY4R_r0Xvntg,pikine-senegalese-restaurant-new-york,Pikine - Senegalese Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/HnlTWkhGmccQ6NdtWxJl2w/o.jpg,https://www.yelp.com/biz/pikine-senegalese-restaurant-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16469227015,(646) 922-7015,40.8039685725579,-73.9540012067454,243 West 116th St,,,New York,10026,US,NY,"243 West 116th St New York, NY 10026",Senegalese,Senegalese,,,False,False
M6Eiyx9LXMetMUxsYe-fvw,ponty-bistro-new-york-3,Ponty Bistro,https://s3-media1.fl.yelpcdn.com/bphoto/4QUytZe1LW-QFDibTi6W4Q/o.jpg,https://www.yelp.com/biz/ponty-bistro-new-york-3?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122346474,(212) 234-6474,40.8175925,-73.9412695,2375 Adam Clayton Powell Blvd,,,New York,10030,US,NY,"2375 Adam Clayton Powell Blvd New York, NY 10030","French, Senegalese",French,Senegalese,,True,True
6AC4yhUdnh64zE6b5-n6OQ,renaissance-harlem-new-york,Renaissance Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/opD_URDaV_zg9DBNnjMZtQ/o.jpg,https://www.yelp.com/biz/renaissance-harlem-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16468387604,(646) 838-7604,40.8133399,-73.94467,2245 Adam Clayton Powell,,,New York,10027,US,NY,"2245 Adam Clayton Powell New York, NY 10027","French, American (New), Seafood",French,American (New),Seafood,True,True
k74Lwp6Prr3yFgoPx0HSDA,reverence-new-york,Reverence,,https://www.yelp.com/biz/reverence-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,,,,40.8184806,-73.9448795,2592 Frederick Douglass Blvd,,,New York,10030,US,NY,"2592 Frederick Douglass Blvd New York, NY 10030",Modern European,Modern European,,,False,False
aSbrPkclNZXBtA2k69Agsw,rubys-vintage-harlem-new-york,Ruby's Vintage Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/GR_aoKqta9WPFCm1mMi5Rw/o.jpg,https://www.yelp.com/biz/rubys-vintage-harlem-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16464549899,(646) 454-9899,40.817149,-73.943047,2340 Acp,,,New York,10030,US,NY,"2340 Acp New York, NY 10030","Cocktail Bars, American (New)",Cocktail Bars,American (New),,True,True
5mOzZ17qU_8ijlP54Q206Q,safari-restaurant-nyc-new-york,Safari Restaurant NYC,https://s3-media1.fl.yelpcdn.com/bphoto/L5VXttqp4JSzuyrCD3_IQw/o.jpg,https://www.yelp.com/biz/safari-restaurant-nyc-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+16469644252,(646) 964-4252,40.80381,-73.9535,219 W 116th St,,,New York,10026,US,NY,"219 W 116th St New York, NY 10026","Halal, Somali, Sandwiches",Halal,Somali,Sandwiches,True,False
IJg3TdXz8IzKTfcspmr8MQ,seasoned-vegan-new-york-2,Seasoned Vegan,https://s3-media2.fl.yelpcdn.com/bphoto/4cA_jzY4x6IPWcB79n6aSQ/o.jpg,https://www.yelp.com/biz/seasoned-vegan-new-york-2?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122220092,(212) 222-0092,40.800664,-73.952757,55 Saint Nicholas Ave,,,New York,10026,US,NY,"55 Saint Nicholas Ave New York, NY 10026","Soul Food, American (Traditional)",Soul Food,American (Traditional),,True,True
nl2cdtMUBCMTwTUy6IJ6HQ,serengeti-teas-and-spices-new-york,Serengeti Teas & Spices,https://s3-media1.fl.yelpcdn.com/bphoto/P2f2I8Fjb0GcPDXEdxexsg/o.jpg,https://www.yelp.com/biz/serengeti-teas-and-spices-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12128371057,(212) 837-1057,40.805779,-73.941304,22 E 125th St,,,New York,10035,US,NY,"22 E 125th St New York, NY 10035","Coffee & Tea, Tea Rooms",Coffee & Tea,Tea Rooms,,False,False
H4fS32597GN025rMM85W-g,sisters-caribbean-cuisine-new-york,Sisters' Caribbean Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/tdeLPQGnslvEW1E-38EyUw/o.jpg,https://www.yelp.com/biz/sisters-caribbean-cuisine-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12124103000,(212) 410-3000,40.80503,-73.94082,47 E 124th St,,,New York,10035,US,NY,"47 E 124th St New York, NY 10035","Caribbean, Southern, Soul Food",Caribbean,Southern,Soul Food,True,True
RI-tVET-wKFeRNKm4cg0wQ,sylvias-restaurant-new-york,Sylvia's Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/-E1VJI_pr6MrkWwNpEIRhA/o.jpg,https://www.yelp.com/biz/sylvias-restaurant-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12129960660,(212) 996-0660,40.808609,-73.944404,328 Malcolm X Blvd,,,New York,10027,US,NY,"328 Malcolm X Blvd New York, NY 10027","Southern, Soul Food, Seafood",Southern,Soul Food,Seafood,False,False
uwj3FOQ0ucGOxk3vBXaBCg,teranga-harlem,Teranga,https://s3-media2.fl.yelpcdn.com/bphoto/fvdmGHlURHhe9Qad_YHZlg/o.jpg,https://www.yelp.com/biz/teranga-harlem?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,,,40.79632,-73.94942,1280 5th Ave,,,Harlem,10029,US,NY,"1280 5th Ave Harlem, NY 10029",African,African,,,True,True
ej_pg-wc-ZtexQKPPiQ_5w,the-edge-harlem-new-york,The Edge Harlem,https://s3-media2.fl.yelpcdn.com/bphoto/WZBo8DAj3BjR2y4MmyMf9A/o.jpg,https://www.yelp.com/biz/the-edge-harlem-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12129399688,(212) 939-9688,40.8199158,-73.9460373,101 Edgecombe Ave,,,New York,10030,US,NY,"101 Edgecombe Ave New York, NY 10030","Breakfast & Brunch, American (New), Coffee & Tea",Breakfast & Brunch,American (New),Coffee & Tea,True,True
vGQRmWKrR_x-JAyeCT5F1A,tsion-cafe-new-york,Tsion Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/HYdQnAPwNV7f4KSYR-Tz9w/o.jpg,https://www.yelp.com/biz/tsion-cafe-new-york?adjust_creative=bTbNM_4fpBA2r1xO8IveLw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=bTbNM_4fpBA2r1xO8IveLw,$$,+12122342070,(212) 234-2070,40.826335,-73.943519,763 St Nicholas Ave,,,New York,10031,US,NY,"763 St Nicholas Ave New York, NY 10031","Ethiopian, Mediterranean, Bars",Ethiopian,Mediterranean,Bars,True,True
